35.000000	1.033537	1
37.500000	1.033537	1
42.500000	1.033537	1
50.000000	1.033537	1
57.500000	1.033537	1
60.000000	1.033537	1
67.500000	1.033537	1
72.500000	1.033537	1
75.000000	1.033537	1
82.500000	1.033537	1
87.500000	1.033537	1
92.500000	1.033537	1
100.000000	1.033537	1
102.500000	1.033537	1
115.000000	1.033537	1
117.500000	1.033537	1
122.500000	1.033537	1
185.000000	1.033537	1
187.500000	1.033537	1
195.000000	1.033537	1
200.000000	1.033537	1
202.500000	1.033537	1
210.000000	1.033537	1
217.500000	1.033537	1
220.000000	1.033537	1
242.500000	1.033537	1
250.000000	1.033537	1
255.000000	1.033537	1
260.000000	1.033537	1
270.000000	1.033537	1
280.000000	1.033537	1
