30.000000	0.920795	-0.148795
37.500000	0.920795	0.092205
42.500000	0.920795	-0.197795
55.000000	0.920795	0.101205
62.500000	0.920795	-0.079795
70.000000	0.920795	-0.061795
77.500000	0.920795	-0.039795
85.000000	0.920795	-0.086795
90.000000	0.920795	-0.161795
97.500000	0.920795	-0.122795
102.500000	0.920795	-0.102795
110.000000	0.920795	-0.151795
117.500000	0.920795	0.162205
125.000000	0.920795	-0.172795
130.000000	0.920795	-0.115795
137.500000	0.920795	-0.323795
145.000000	0.920795	-0.044795
150.000000	0.920795	-0.130795
157.500000	0.920795	-0.013795
165.000000	0.920795	-0.175795
220.000000	0.920795	0.170205
227.500000	0.920795	-0.237795
235.000000	0.920795	-0.066795
240.000000	0.920795	-0.143795
247.500000	0.920795	-0.217795
255.000000	0.920795	-0.143795
260.000000	0.920795	-0.181795
267.500000	0.920795	-0.083795
275.000000	0.920795	0.603205
280.000000	0.920795	-0.127795
285.000000	0.920795	-0.170795
292.500000	0.920795	-0.038795
300.000000	0.920795	-0.036795
305.000000	0.920795	-0.197795
312.500000	0.920795	-0.013795
327.500000	0.920795	-0.055795
335.000000	0.920795	-0.158795
