27.500000	0.780405	1
35.000000	0.780405	1
40.000000	0.780405	1
42.500000	0.780405	1
45.000000	0.780405	1
50.000000	0.780405	1
57.500000	0.780405	1
60.000000	0.780405	1
67.500000	0.780405	1
72.500000	0.780405	1
75.000000	0.780405	1
82.500000	0.780405	1
87.500000	0.780405	1
90.000000	0.780405	1
97.500000	0.780405	1
102.500000	0.780405	1
107.500000	0.780405	1
110.000000	0.780405	1
125.000000	0.780405	1
130.000000	0.780405	1
137.500000	0.780405	1
142.500000	0.780405	1
150.000000	0.780405	1
152.500000	0.780405	1
157.500000	0.780405	1
165.000000	0.780405	1
167.500000	0.780405	1
175.000000	0.780405	1
177.500000	0.780405	1
182.500000	0.780405	1
187.500000	0.780405	1
190.000000	0.780405	1
197.500000	0.780405	1
200.000000	0.780405	1
207.500000	0.780405	1
212.500000	0.780405	1
215.000000	0.780405	1
220.000000	0.780405	1
227.500000	0.780405	1
232.500000	0.780405	1
235.000000	0.780405	1
