27.500000	0.952150	0.700000
35.000000	0.952150	-0.300000
37.500000	0.952150	-0.300000
42.500000	0.952150	-0.300000
47.500000	0.952150	-0.300000
50.000000	0.952150	0.700000
57.500000	0.952150	-0.300000
65.000000	0.952150	0.700000
70.000000	0.952150	0.700000
72.500000	0.952150	-0.300000
80.000000	0.952150	-0.300000
82.500000	0.952150	-0.300000
87.500000	0.952150	-0.300000
95.000000	0.952150	-0.300000
97.500000	0.952150	0.700000
102.500000	0.952150	-0.300000
107.500000	0.952150	0.700000
115.000000	0.952150	-0.300000
117.500000	0.952150	-0.300000
120.000000	0.952150	-0.300000
125.000000	0.952150	-0.300000
187.500000	0.952150	-0.300000
195.000000	0.952150	0.700000
200.000000	0.952150	-0.300000
207.500000	0.952150	0.700000
210.000000	0.952150	-0.300000
222.500000	0.952150	0.700000
225.000000	0.952150	-0.300000
230.000000	0.952150	-0.300000
232.500000	0.952150	-0.300000
240.000000	0.952150	0.700000
245.000000	0.952150	-0.300000
247.500000	0.952150	-0.300000
255.000000	0.952150	-0.300000
262.500000	0.952150	-0.300000
265.000000	0.952150	-0.300000
270.000000	0.952150	0.700000
272.500000	0.952150	-0.300000
277.500000	0.952150	-0.300000
